Channel,LOB,Product,Category,Total Volume Eaches
Channel 2,LOB 2,Product 1527,Category 2,66
Channel 2,LOB 1,Product 1527,Category 2,2
Channel 2,LOB 2,Product 1528,Category 2,54
Channel 2,LOB 1,Product 1528,Category 2,9
Channel 2,LOB 3,Product 1529,Category 2,33
Channel 2,LOB 2,Product 1529,Category 2,137
Channel 2,LOB 3,Product 1530,Category 2,5
Channel 2,LOB 2,Product 1530,Category 2,329
Channel 2,LOB 2,Product 3256,Category 4,10
Channel 2,LOB 1,Product 3256,Category 4,19
Channel 2,LOB 1,Product 3257,Category 4,4
Channel 2,LOB 2,Product 3258,Category 2,6
Channel 2,LOB 2,Product 3259,Category 2,15
Channel 2,LOB 3,Product 1533,Category 2,85
Channel 2,LOB 2,Product 1533,Category 2,1208
Channel 2,LOB 1,Product 1533,Category 2,925
Channel 2,LOB 2,Product 3260,Category 2,1005
Channel 2,LOB 2,Product 1534,Category 2,1733
Channel 2,LOB 1,Product 1534,Category 2,439
Channel 2,LOB 2,Product 3261,Category 1,2
Channel 2,LOB 3,Product 3262,Category 1,1
Channel 2,LOB 2,Product 3262,Category 1,2
Channel 2,LOB 2,Product 3263,Category 1,16
Channel 2,LOB 2,Product 3264,Category 2,96
Channel 2,LOB 2,Product 3265,Category 2,49
Channel 2,LOB 2,Product 3266,Category 2,60
Channel 2,LOB 2,Product 3267,Category 4,24
Channel 2,LOB 3,Product 1535,Category 4,1
Channel 2,LOB 2,Product 1535,Category 4,79
Channel 2,LOB 1,Product 1535,Category 4,80
Channel 2,LOB 2,Product 1536,Category 4,2
Channel 2,LOB 3,Product 1537,Category 4,1
Channel 2,LOB 2,Product 1537,Category 4,13
Channel 2,LOB 1,Product 1537,Category 4,2
Channel 2,LOB 2,Product 1538,Category 4,21
Channel 2,LOB 2,Product 3268,Category 4,10
Channel 2,LOB 1,Product 3268,Category 4,3
Channel 2,LOB 2,Product 3269,Category 2,34
Channel 2,LOB 2,Product 3270,Category 2,94
Channel 2,LOB 2,Product 3271,Category 4,3
Channel 2,LOB 2,Product 3272,Category 4,156
Channel 2,LOB 1,Product 3273,Category 4,1
Channel 2,LOB 2,Product 3274,Category 4,4
Channel 2,LOB 2,Product 3275,Category 1,1
Channel 2,LOB 3,Product 1539,Category 1,1
Channel 2,LOB 2,Product 1539,Category 1,4
Channel 2,LOB 3,Product 1540,Category 2,87
Channel 2,LOB 2,Product 1540,Category 2,451
Channel 2,LOB 1,Product 1540,Category 2,225
Channel 2,LOB 2,Product 3276,Category 2,14
Channel 2,LOB 2,Product 3277,Category 2,14
Channel 2,LOB 1,Product 1541,Category 2,1
Channel 2,LOB 3,Product 1543,Category 2,1
Channel 2,LOB 2,Product 1543,Category 2,5652
Channel 2,LOB 2,Product 1544,Category 2,14825
Channel 2,LOB 3,Product 1545,Category 2,566
Channel 2,LOB 2,Product 1545,Category 2,3690
Channel 2,LOB 1,Product 1545,Category 2,186
Channel 2,LOB 3,Product 3278,Category 1,3
Channel 2,LOB 2,Product 3278,Category 1,130
Channel 2,LOB 3,Product 1546,Category 3,2496
Channel 2,LOB 2,Product 1546,Category 3,1728
Channel 2,LOB 1,Product 1546,Category 3,13354
Channel 2,LOB 2,Product 1547,Category 2,368
Channel 2,LOB 2,Product 3279,Category 2,281
Channel 2,LOB 1,Product 3279,Category 2,64
Channel 2,LOB 2,Product 3280,Category 2,30
Channel 2,LOB 1,Product 3280,Category 2,18
Channel 2,LOB 2,Product 3281,Category 2,226
Channel 2,LOB 1,Product 3281,Category 2,17
Channel 2,LOB 2,Product 3282,Category 2,2746
Channel 2,LOB 2,Product 3283,Category 2,1425
Channel 2,LOB 3,Product 1548,Category 1,9
Channel 2,LOB 2,Product 1548,Category 1,300
Channel 2,LOB 1,Product 1548,Category 1,7344
Channel 2,LOB 2,Product 3284,Category 1,4
Channel 2,LOB 3,Product 1549,Category 3,840
Channel 2,LOB 2,Product 1549,Category 3,5544
Channel 2,LOB 2,Product 3285,Category 2,21
Channel 2,LOB 2,Product 1550,Category 2,5
Channel 2,LOB 2,Product 1551,Category 2,2
Channel 2,LOB 2,Product 3286,Category 2,6
Channel 2,LOB 2,Product 1552,Category 2,216
Channel 2,LOB 3,Product 1553,Category 2,1
Channel 2,LOB 2,Product 1553,Category 2,29
Channel 2,LOB 2,Product 3287,Category 2,55
Channel 2,LOB 3,Product 1554,Category 2,464
Channel 2,LOB 2,Product 1554,Category 2,2292
Channel 2,LOB 1,Product 1554,Category 2,1052
Channel 2,LOB 3,Product 1555,Category 2,626
Channel 2,LOB 2,Product 1555,Category 2,700
Channel 2,LOB 1,Product 1555,Category 2,419
Channel 2,LOB 3,Product 1557,Category 2,6
Channel 2,LOB 2,Product 1557,Category 2,1969
Channel 2,LOB 1,Product 1557,Category 2,407
Channel 2,LOB 3,Product 1558,Category 2,873
Channel 2,LOB 2,Product 1558,Category 2,1969
Channel 2,LOB 1,Product 1558,Category 2,394
Channel 2,LOB 3,Product 1559,Category 2,96
Channel 2,LOB 2,Product 1559,Category 2,740
Channel 2,LOB 1,Product 1559,Category 2,106
Channel 2,LOB 1,Product 1560,Category 3,38458
Channel 2,LOB 1,Product 3288,Category 1,9386
Channel 2,LOB 2,Product 3289,Category 1,26
Channel 2,LOB 1,Product 1561,Category 2,53
Channel 2,LOB 1,Product 1562,Category 2,11
Channel 2,LOB 2,Product 3290,Category 2,111
Channel 2,LOB 2,Product 3291,Category 2,4
Channel 2,LOB 2,Product 1563,Category 2,50
Channel 2,LOB 2,Product 1564,Category 2,33
Channel 2,LOB 2,Product 1565,Category 2,91
Channel 2,LOB 2,Product 1566,Category 2,97
Channel 2,LOB 1,Product 1566,Category 2,6
Channel 2,LOB 2,Product 1567,Category 2,179
Channel 2,LOB 1,Product 1567,Category 2,12
Channel 2,LOB 2,Product 3292,Category 2,12
Channel 2,LOB 2,Product 3293,Category 2,29
Channel 2,LOB 2,Product 3294,Category 2,5
Channel 2,LOB 3,Product 1569,Category 1,2
Channel 2,LOB 2,Product 1569,Category 1,15
Channel 2,LOB 2,Product 3295,Category 1,1
Channel 2,LOB 2,Product 3296,Category 1,1
Channel 2,LOB 1,Product 3296,Category 1,37
Channel 2,LOB 3,Product 1570,Category 1,48
Channel 2,LOB 2,Product 1570,Category 1,1421
Channel 2,LOB 1,Product 1570,Category 1,321
Channel 2,LOB 3,Product 1571,Category 1,264
Channel 2,LOB 2,Product 1571,Category 1,2088
Channel 2,LOB 1,Product 1571,Category 1,50
Channel 2,LOB 3,Product 1572,Category 1,27
Channel 2,LOB 2,Product 1572,Category 1,226
Channel 2,LOB 1,Product 1572,Category 1,33
Channel 2,LOB 2,Product 3297,Category 2,18
Channel 2,LOB 1,Product 1574,Category 1,212
Channel 2,LOB 3,Product 3298,Category 2,61
Channel 2,LOB 2,Product 3298,Category 2,222
Channel 2,LOB 2,Product 3299,Category 2,18
Channel 2,LOB 2,Product 1575,Category 2,67
Channel 2,LOB 2,Product 1576,Category 2,4764
Channel 2,LOB 2,Product 1577,Category 2,79
Channel 2,LOB 2,Product 1578,Category 2,12
Channel 2,LOB 2,Product 1579,Category 2,316
Channel 2,LOB 2,Product 1580,Category 2,144
Channel 2,LOB 2,Product 1581,Category 2,154
Channel 2,LOB 2,Product 3300,Category 3,32
Channel 2,LOB 1,Product 3300,Category 3,40
Channel 2,LOB 2,Product 3301,Category 3,8
Channel 2,LOB 1,Product 3301,Category 3,16
Channel 2,LOB 2,Product 3302,Category 3,88
Channel 2,LOB 1,Product 3302,Category 3,47
Channel 2,LOB 2,Product 3303,Category 1,84
Channel 2,LOB 2,Product 1582,Category 2,29
Channel 2,LOB 2,Product 3304,Category 2,19
Channel 2,LOB 2,Product 3305,Category 2,11
Channel 2,LOB 2,Product 1583,Category 2,323
Channel 2,LOB 2,Product 3306,Category 2,1772
Channel 2,LOB 2,Product 3307,Category 2,13
Channel 2,LOB 2,Product 3308,Category 1,6
Channel 2,LOB 2,Product 1585,Category 2,10
Channel 2,LOB 2,Product 1586,Category 2,1
Channel 2,LOB 2,Product 1587,Category 2,2
Channel 2,LOB 2,Product 1588,Category 2,3
Channel 2,LOB 2,Product 1589,Category 2,3
Channel 2,LOB 2,Product 3309,Category 2,94
Channel 2,LOB 2,Product 3310,Category 2,23
Channel 2,LOB 2,Product 3311,Category 2,8
Channel 2,LOB 2,Product 3312,Category 2,17
Channel 2,LOB 2,Product 3313,Category 2,132
Channel 2,LOB 2,Product 3314,Category 1,600
Channel 2,LOB 2,Product 1590,Category 1,390
Channel 2,LOB 1,Product 1590,Category 1,42
Channel 2,LOB 2,Product 3315,Category 1,1
Channel 2,LOB 2,Product 3316,Category 1,229
Channel 2,LOB 1,Product 3316,Category 1,3
Channel 2,LOB 2,Product 3317,Category 2,18
Channel 2,LOB 2,Product 3318,Category 1,601
Channel 2,LOB 2,Product 3319,Category 2,425
Channel 2,LOB 3,Product 1591,Category 2,2
Channel 2,LOB 2,Product 1591,Category 2,33
Channel 2,LOB 1,Product 1591,Category 2,2
Channel 2,LOB 2,Product 3320,Category 2,1
Channel 2,LOB 1,Product 3320,Category 2,2
Channel 2,LOB 3,Product 1592,Category 2,22
Channel 2,LOB 2,Product 1592,Category 2,257
Channel 2,LOB 3,Product 1593,Category 2,16
Channel 2,LOB 2,Product 1593,Category 2,136
Channel 2,LOB 2,Product 1594,Category 2,36
Channel 2,LOB 1,Product 1594,Category 2,1
Channel 2,LOB 2,Product 1595,Category 1,2
Channel 2,LOB 1,Product 1595,Category 1,1347
Channel 2,LOB 2,Product 3321,Category 1,1
Channel 2,LOB 3,Product 1596,Category 1,71
Channel 2,LOB 2,Product 1596,Category 1,1084
Channel 2,LOB 1,Product 1596,Category 1,64
Channel 2,LOB 2,Product 3322,Category 1,6
Channel 2,LOB 3,Product 3323,Category 1,11
Channel 2,LOB 3,Product 1597,Category 1,20
Channel 2,LOB 2,Product 1597,Category 1,176
Channel 2,LOB 1,Product 1597,Category 1,34
Channel 2,LOB 2,Product 3324,Category 2,96
Channel 2,LOB 2,Product 3325,Category 2,96
Channel 2,LOB 2,Product 3326,Category 2,63
Channel 2,LOB 2,Product 3327,Category 2,21
Channel 2,LOB 3,Product 1598,Category 2,38
Channel 2,LOB 2,Product 1598,Category 2,937
Channel 2,LOB 2,Product 3328,Category 2,17
Channel 2,LOB 2,Product 3329,Category 2,46
Channel 2,LOB 1,Product 3329,Category 2,2
Channel 2,LOB 2,Product 3330,Category 2,198
Channel 2,LOB 2,Product 3331,Category 2,6
Channel 2,LOB 2,Product 3332,Category 2,16
Channel 2,LOB 3,Product 1599,Category 2,6
Channel 2,LOB 2,Product 1599,Category 2,124
Channel 2,LOB 1,Product 1599,Category 2,191
Channel 2,LOB 3,Product 1600,Category 2,2
Channel 2,LOB 2,Product 1600,Category 2,89
Channel 2,LOB 1,Product 1600,Category 2,38
Channel 2,LOB 2,Product 1602,Category 2,35
Channel 2,LOB 1,Product 1602,Category 2,145
Channel 2,LOB 2,Product 1605,Category 2,59
Channel 2,LOB 1,Product 1605,Category 2,381
Channel 2,LOB 3,Product 1606,Category 2,8
Channel 2,LOB 2,Product 1606,Category 2,63
Channel 2,LOB 1,Product 1606,Category 2,639
Channel 2,LOB 1,Product 3333,Category 2,20
Channel 2,LOB 3,Product 1607,Category 2,3
Channel 2,LOB 2,Product 1607,Category 2,223
Channel 2,LOB 1,Product 1607,Category 2,756
Channel 2,LOB 3,Product 1608,Category 2,6
Channel 2,LOB 2,Product 1608,Category 2,168
Channel 2,LOB 1,Product 1608,Category 2,714
Channel 2,LOB 2,Product 3334,Category 2,61
Channel 2,LOB 1,Product 3334,Category 2,117
Channel 2,LOB 3,Product 1614,Category 2,6
Channel 2,LOB 2,Product 1614,Category 2,127
Channel 2,LOB 3,Product 1615,Category 2,10
Channel 2,LOB 2,Product 1615,Category 2,366
Channel 2,LOB 2,Product 3335,Category 2,21
Channel 2,LOB 2,Product 1616,Category 2,19
Channel 2,LOB 3,Product 1617,Category 1,55
Channel 2,LOB 2,Product 1617,Category 1,672
Channel 2,LOB 1,Product 1617,Category 1,1188
Channel 2,LOB 2,Product 3336,Category 1,2
Channel 2,LOB 1,Product 3336,Category 1,1198
Channel 2,LOB 1,Product 3337,Category 1,80
Channel 2,LOB 1,Product 3338,Category 1,2099
Channel 2,LOB 3,Product 3339,Category 1,59
Channel 2,LOB 1,Product 3339,Category 1,7
Channel 2,LOB 1,Product 1621,Category 1,2516
Channel 2,LOB 2,Product 3340,Category 2,1
Channel 2,LOB 1,Product 3341,Category 1,1362
Channel 2,LOB 2,Product 3342,Category 2,34
Channel 2,LOB 2,Product 3343,Category 2,15
Channel 2,LOB 2,Product 3344,Category 2,12
Channel 2,LOB 2,Product 3345,Category 2,72
Channel 2,LOB 3,Product 3346,Category 2,77
Channel 2,LOB 2,Product 3346,Category 2,510
Channel 2,LOB 3,Product 1625,Category 2,114
Channel 2,LOB 2,Product 1625,Category 2,847
Channel 2,LOB 2,Product 3347,Category 2,6
Channel 2,LOB 2,Product 3348,Category 2,38
Channel 2,LOB 1,Product 3348,Category 2,302
Channel 2,LOB 3,Product 3349,Category 2,15
Channel 2,LOB 2,Product 3349,Category 2,87
Channel 2,LOB 1,Product 3349,Category 2,4
Channel 2,LOB 2,Product 1626,Category 2,402
Channel 2,LOB 1,Product 1626,Category 2,94
Channel 2,LOB 3,Product 1627,Category 2,6
Channel 2,LOB 2,Product 1627,Category 2,332
Channel 2,LOB 1,Product 1627,Category 2,53
Channel 2,LOB 2,Product 3350,Category 1,11
Channel 2,LOB 2,Product 1628,Category 2,9
Channel 2,LOB 3,Product 1629,Category 1,297
Channel 2,LOB 2,Product 1629,Category 1,3896
Channel 2,LOB 1,Product 1629,Category 1,241
Channel 2,LOB 3,Product 1630,Category 2,31
Channel 2,LOB 2,Product 1630,Category 2,564
Channel 2,LOB 2,Product 3351,Category 2,553
Channel 2,LOB 2,Product 1631,Category 2,1129
Channel 2,LOB 1,Product 1631,Category 2,93
Channel 2,LOB 2,Product 1632,Category 2,724
Channel 2,LOB 2,Product 3352,Category 4,3
Channel 2,LOB 2,Product 3353,Category 1,12
Channel 2,LOB 2,Product 3354,Category 3,12
Channel 2,LOB 1,Product 3354,Category 3,154
Channel 2,LOB 3,Product 1634,Category 1,36
Channel 2,LOB 2,Product 1634,Category 1,985
Channel 2,LOB 1,Product 1634,Category 1,100
Channel 2,LOB 3,Product 1636,Category 1,2
Channel 2,LOB 2,Product 1636,Category 1,205
Channel 2,LOB 1,Product 1636,Category 1,35
Channel 2,LOB 3,Product 1637,Category 1,44
Channel 2,LOB 2,Product 1637,Category 1,1509
Channel 2,LOB 1,Product 1637,Category 1,9
Channel 2,LOB 2,Product 3355,Category 1,6
Channel 2,LOB 3,Product 1638,Category 2,2
Channel 2,LOB 2,Product 1638,Category 2,37
Channel 2,LOB 1,Product 1638,Category 2,2
Channel 2,LOB 2,Product 3356,Category 2,17
Channel 2,LOB 3,Product 3357,Category 2,16
Channel 2,LOB 2,Product 3357,Category 2,734
Channel 2,LOB 2,Product 3358,Category 2,430
Channel 2,LOB 1,Product 3358,Category 2,4
Channel 2,LOB 1,Product 1639,Category 3,32977
Channel 2,LOB 1,Product 3359,Category 3,7705
Channel 2,LOB 2,Product 3360,Category 2,8
Channel 2,LOB 3,Product 1640,Category 2,3
Channel 2,LOB 2,Product 1640,Category 2,287
Channel 2,LOB 1,Product 1640,Category 2,274
Channel 2,LOB 3,Product 1641,Category 2,78
Channel 2,LOB 2,Product 1641,Category 2,961
Channel 2,LOB 1,Product 1641,Category 2,278
Channel 2,LOB 3,Product 1642,Category 2,8
Channel 2,LOB 2,Product 1642,Category 2,14
Channel 2,LOB 1,Product 1642,Category 2,126
Channel 2,LOB 2,Product 3361,Category 2,44
Channel 2,LOB 2,Product 1643,Category 2,26
Channel 2,LOB 1,Product 1643,Category 2,107
Channel 2,LOB 3,Product 1644,Category 2,120
Channel 2,LOB 2,Product 1644,Category 2,457
Channel 2,LOB 1,Product 1644,Category 2,355
Channel 2,LOB 2,Product 3362,Category 2,8
Channel 2,LOB 2,Product 1645,Category 2,62
Channel 2,LOB 1,Product 1645,Category 2,37
Channel 2,LOB 2,Product 3363,Category 2,20
Channel 2,LOB 2,Product 1648,Category 2,12
Channel 2,LOB 3,Product 1649,Category 2,19
Channel 2,LOB 2,Product 1649,Category 2,2215
Channel 2,LOB 1,Product 1649,Category 2,1666
Channel 2,LOB 3,Product 1650,Category 2,270
Channel 2,LOB 2,Product 1650,Category 2,2703
Channel 2,LOB 1,Product 1650,Category 2,1621
Channel 2,LOB 2,Product 1651,Category 2,328
Channel 2,LOB 1,Product 1651,Category 2,294
Channel 2,LOB 3,Product 1652,Category 2,4
Channel 2,LOB 2,Product 1652,Category 2,357
Channel 2,LOB 1,Product 1652,Category 2,129
Channel 2,LOB 3,Product 3364,Category 2,3414
Channel 2,LOB 1,Product 3364,Category 2,40
Channel 2,LOB 3,Product 1653,Category 2,57
Channel 2,LOB 2,Product 1653,Category 2,95
Channel 2,LOB 1,Product 1653,Category 2,69
Channel 2,LOB 3,Product 3365,Category 2,1991
Channel 2,LOB 3,Product 1654,Category 2,41
Channel 2,LOB 2,Product 1654,Category 2,8754
Channel 2,LOB 1,Product 1654,Category 2,1023
Channel 2,LOB 2,Product 1655,Category 2,1840
Channel 2,LOB 1,Product 1655,Category 2,1222
Channel 2,LOB 3,Product 3366,Category 2,6876
Channel 2,LOB 3,Product 3367,Category 2,10249
Channel 2,LOB 2,Product 1656,Category 2,15
Channel 2,LOB 2,Product 3368,Category 2,80
Channel 2,LOB 2,Product 1657,Category 2,28
Channel 2,LOB 3,Product 1659,Category 2,4
Channel 2,LOB 2,Product 1659,Category 2,215
Channel 2,LOB 2,Product 3369,Category 2,168
Channel 2,LOB 3,Product 1660,Category 2,546
Channel 2,LOB 2,Product 1660,Category 2,331
Channel 2,LOB 1,Product 1660,Category 2,92
Channel 2,LOB 3,Product 3370,Category 1,0
Channel 2,LOB 2,Product 3370,Category 1,1
Channel 2,LOB 2,Product 3371,Category 1,40
Channel 2,LOB 2,Product 3372,Category 2,15
Channel 2,LOB 2,Product 3373,Category 2,4
Channel 2,LOB 2,Product 3374,Category 2,48
Channel 2,LOB 3,Product 1662,Category 2,15
Channel 2,LOB 2,Product 1662,Category 2,204
Channel 2,LOB 3,Product 1663,Category 2,40
Channel 2,LOB 2,Product 1663,Category 2,320
Channel 2,LOB 1,Product 1663,Category 2,30
Channel 2,LOB 3,Product 1664,Category 2,137
Channel 2,LOB 2,Product 1664,Category 2,480
Channel 2,LOB 1,Product 1664,Category 2,546
Channel 2,LOB 3,Product 1665,Category 2,1441
Channel 2,LOB 2,Product 1665,Category 2,22614
Channel 2,LOB 1,Product 1665,Category 2,1363
Channel 2,LOB 3,Product 1666,Category 2,200
Channel 2,LOB 2,Product 1666,Category 2,794
Channel 2,LOB 1,Product 1666,Category 2,735
Channel 2,LOB 3,Product 1667,Category 2,270
Channel 2,LOB 2,Product 1667,Category 2,2614
Channel 2,LOB 2,Product 3375,Category 3,454
Channel 2,LOB 2,Product 3376,Category 2,18
Channel 2,LOB 2,Product 3377,Category 2,6
Channel 2,LOB 2,Product 3378,Category 2,88
Channel 2,LOB 2,Product 3379,Category 2,32
Channel 2,LOB 2,Product 3380,Category 2,4
Channel 2,LOB 2,Product 3381,Category 2,6
Channel 2,LOB 2,Product 3382,Category 2,47
Channel 2,LOB 2,Product 1670,Category 2,153
Channel 2,LOB 2,Product 1671,Category 2,39
Channel 2,LOB 3,Product 1672,Category 2,2
Channel 2,LOB 2,Product 1672,Category 2,139
Channel 2,LOB 1,Product 1672,Category 2,51
Channel 2,LOB 2,Product 3383,Category 2,14
Channel 2,LOB 2,Product 3384,Category 2,14
Channel 2,LOB 3,Product 1673,Category 2,60
Channel 2,LOB 2,Product 1673,Category 2,494
Channel 2,LOB 1,Product 1673,Category 2,217
Channel 2,LOB 2,Product 3385,Category 2,55
Channel 2,LOB 2,Product 3386,Category 2,13
Channel 2,LOB 2,Product 1674,Category 2,863
Channel 2,LOB 3,Product 1675,Category 2,9
Channel 2,LOB 2,Product 1675,Category 2,805
Channel 2,LOB 1,Product 1675,Category 2,300
Channel 2,LOB 2,Product 3387,Category 2,6
Channel 2,LOB 2,Product 3388,Category 2,6
Channel 2,LOB 2,Product 3389,Category 2,6
Channel 2,LOB 2,Product 3390,Category 2,19
Channel 2,LOB 2,Product 3391,Category 2,8
Channel 2,LOB 2,Product 3392,Category 2,11
Channel 2,LOB 2,Product 3393,Category 2,6
Channel 2,LOB 2,Product 3394,Category 1,1
Channel 2,LOB 2,Product 3395,Category 1,1
Channel 2,LOB 3,Product 1680,Category 2,6
Channel 2,LOB 2,Product 1680,Category 2,13
Channel 2,LOB 2,Product 1681,Category 2,30
Channel 2,LOB 2,Product 3396,Category 2,44
Channel 2,LOB 2,Product 3397,Category 2,44
Channel 2,LOB 2,Product 3398,Category 2,13
Channel 2,LOB 2,Product 3399,Category 2,164
Channel 2,LOB 2,Product 3400,Category 2,97
Channel 2,LOB 2,Product 1683,Category 2,653
Channel 2,LOB 3,Product 1684,Category 2,504
Channel 2,LOB 2,Product 1684,Category 2,2792
Channel 2,LOB 1,Product 1684,Category 2,60
Channel 2,LOB 3,Product 1685,Category 2,840
Channel 2,LOB 2,Product 1685,Category 2,2972
Channel 2,LOB 1,Product 1685,Category 2,8
Channel 2,LOB 3,Product 1686,Category 2,587
Channel 2,LOB 2,Product 1686,Category 2,4102
Channel 2,LOB 1,Product 1686,Category 2,571
Channel 2,LOB 3,Product 1687,Category 2,199
Channel 2,LOB 2,Product 1687,Category 2,319
Channel 2,LOB 1,Product 1687,Category 2,1688
Channel 2,LOB 3,Product 1688,Category 2,7
Channel 2,LOB 2,Product 1688,Category 2,702
Channel 2,LOB 1,Product 1688,Category 2,569
Channel 2,LOB 3,Product 1689,Category 3,6144
Channel 2,LOB 2,Product 1689,Category 3,52968
Channel 2,LOB 1,Product 1689,Category 3,9074
Channel 2,LOB 2,Product 1691,Category 1,26
Channel 2,LOB 2,Product 1692,Category 1,16
Channel 2,LOB 1,Product 1692,Category 1,17
Channel 2,LOB 2,Product 3401,Category 1,2
Channel 2,LOB 2,Product 3402,Category 1,2
Channel 2,LOB 2,Product 3403,Category 1,3
Channel 2,LOB 2,Product 3404,Category 1,5
Channel 2,LOB 2,Product 3405,Category 2,29
Channel 2,LOB 2,Product 1693,Category 2,69
Channel 2,LOB 1,Product 1693,Category 2,4
Channel 2,LOB 2,Product 3406,Category 1,2
Channel 2,LOB 3,Product 1694,Category 1,133
Channel 2,LOB 2,Product 1694,Category 1,3956
Channel 2,LOB 1,Product 1694,Category 1,35
Channel 2,LOB 2,Product 3407,Category 1,7
Channel 2,LOB 2,Product 1695,Category 1,90
Channel 2,LOB 1,Product 1697,Category 1,201
Channel 2,LOB 2,Product 1698,Category 1,61
Channel 2,LOB 1,Product 1698,Category 1,18
Channel 2,LOB 2,Product 3408,Category 1,1
Channel 2,LOB 2,Product 1699,Category 1,128
Channel 2,LOB 1,Product 1699,Category 1,104
Channel 2,LOB 2,Product 1700,Category 1,107
Channel 2,LOB 1,Product 1700,Category 1,121
Channel 2,LOB 2,Product 3409,Category 1,360
Channel 2,LOB 1,Product 3409,Category 1,13946
Channel 2,LOB 3,Product 1702,Category 1,120
Channel 2,LOB 2,Product 1702,Category 1,89363
Channel 2,LOB 1,Product 1702,Category 1,6611
Channel 2,LOB 3,Product 1704,Category 1,26
Channel 2,LOB 2,Product 1704,Category 1,14
Channel 2,LOB 1,Product 1704,Category 1,3523
Channel 2,LOB 2,Product 1705,Category 1,1
Channel 2,LOB 1,Product 1705,Category 1,9
Channel 2,LOB 2,Product 1706,Category 1,967
Channel 2,LOB 1,Product 1706,Category 1,247
Channel 2,LOB 2,Product 1708,Category 1,6
Channel 2,LOB 1,Product 1708,Category 1,601
Channel 2,LOB 3,Product 1709,Category 1,1874
Channel 2,LOB 2,Product 1709,Category 1,91155
Channel 2,LOB 1,Product 1709,Category 1,3697
Channel 2,LOB 2,Product 1710,Category 1,15742
